1|1
2|2
3|3
4|3
5|3
6|3
7|4
8|5
9|5
10|6
11|7
12|7
13|7
14|8
15|8
16|9
17|9
18|9
19|10
20|10
21|10
22|10
23|10
24|10
25|10
26|10
27|10
28|10
29|10
30|10
31|10
32|10
33|10
34|10
35|10
36|10
37|11
38|11
39|11
40|11
41|11
42|11
43|11
44|11
45|11
46|11
47|11
48|11
49|11
50|11
51|11
52|11
53|11
54|11
55|11
56|11
57|11
58|11
59|11
60|11
61|11
62|11
63|11
64|11
65|11
66|11
67|11
68|11
69|11
70|11
71|11
72|11
73|11
74|11
75|11
76|11
77|11
78|11
79|11
80|11
81|11
82|11
83|11
84|11
85|11
86|11
87|11
88|11
89|11
90|11
91|11
92|11
93|11
94|11
95|11
96|11
97|11
98|12
99|12
100|12
101|12
102|12
103|12
104|12
105|12
106|12
107|12
108|12
109|12
110|12
111|13
112|13
113|13
114|13
115|13
116|13
117|13
118|13
119|13
120|13
121|13
122|13
123|13
124|13
125|13
126|13
127|13
128|13
129|13
130|13
131|13
132|13
133|13
134|13
135|13
136|13
137|13
138|13
139|13
140|13
141|13
142|13
143|13
144|13
145|13
146|13
147|13
148|13
149|13
150|13
151|13
152|14
153|14
154|14
155|15
156|15
157|16
158|16
159|16
160|16
161|17
162|17
163|17
164|17
165|17
166|17
167|17
168|17
169|17
170|17
171|17
172|17
173|17
174|17
175|17
176|17
177|17
178|17
179|17
180|17
181|17
182|17
183|17
184|17
185|17
186|17
187|17
188|17
189|17
190|17
191|17
192|17
193|17
194|17
195|17
196|17
197|17
198|17
199|17
200|17
201|17
202|17
203|17
204|17
205|17
206|17
207|17
208|17
209|17
210|17
211|17
212|17
213|17
214|17
215|17
216|17
217|17
218|17
219|17
220|17
221|17
222|17
223|17
224|17
225|17
226|17
227|17
228|17
229|17
230|17
231|17
232|17
233|17
234|17
235|17
236|17
237|17
238|17
239|17
240|17
241|17
242|17
243|17
244|17
245|17
246|17
247|17
248|17
249|17
250|17
251|17
252|17
253|17
254|17
255|17
256|17
257|17
258|17
259|17
260|17
261|17
262|17
263|17
264|17
265|17
266|17
267|17
268|17
269|17
270|17
271|17
272|17
273|17
274|17
275|17
276|17
277|17
278|17
279|17
280|17
281|17
282|17
283|17
284|17
285|17
286|17
287|17
288|17
289|17
290|17
291|17
292|17
293|17
294|17
295|17
296|17
297|17
298|17
299|17
300|17
301|17
302|17
303|17
304|17
305|17
306|17
307|17
308|17
309|17
310|17
311|17
312|17
313|17
314|17
315|17
316|17
317|17
318|17
319|17
320|17
321|17
322|17
323|17
324|17
325|17
326|17
327|17
328|17
329|17
330|17
331|17
332|17
333|17
334|17
335|17
336|17
337|17
338|17
339|17
340|17
341|17
342|17
343|17
344|17
345|17
346|17
347|17
348|17
349|17
350|17
351|17
352|17
353|17
354|17
355|17
356|17
357|17
358|17
359|17
360|17
361|17
362|17
363|17
364|17
365|17
366|17
367|17
368|17
369|17
370|17
371|17
372|17
373|17
374|17
375|17
376|17
377|17
378|17
379|17
380|17
381|17
382|17
383|17
384|17
385|17
386|17
387|17
388|17
389|17
390|17
391|17
392|17
393|17
394|17
395|17
396|17
397|17
398|17
399|17
400|17
401|17
402|17
403|17
404|17
405|17
406|17
407|17
408|17
409|17
410|17
411|17
412|17
413|17
414|17
415|17
416|17
417|17
418|17
419|17
420|17
421|17
422|17
423|17
424|17
425|17
426|17
427|17
428|18
429|18
430|18
431|18
432|18
433|18
434|18
435|18
436|18
437|18
438|18
439|18
440|18
441|18
442|18
443|18
444|18
445|18
446|18
447|18
448|18
449|18
450|18
451|18
452|18
453|18
454|18
455|18
456|18
457|18
458|18
459|18
460|18
461|18
462|18
463|18
464|18
465|18
466|18
467|18
468|18
469|18
470|18
471|18
472|18
473|18
474|18
475|18
476|18
477|18
478|18
479|18
480|18
481|18
482|18
483|18
484|18
485|18
486|18
487|18
488|18
489|18
490|18
491|18
492|18
493|18
494|18
495|18
496|18
497|18
498|18
499|18
500|18
501|18
502|18
503|18
504|18
505|18
506|18
507|18
508|18
509|18
510|18
511|18
512|18
513|18
514|18
515|18
516|18
517|18
518|18
519|18
520|18
521|18
522|18
523|18
524|18
525|18
526|18
527|18
528|18
529|18
530|18
531|18
532|18
533|18
534|18
535|18
536|18
537|18
538|18
539|18
540|18
541|18
542|18
543|18
544|18
545|18
546|18
547|18
548|18
549|18
550|18
551|18
552|18
553|18
554|18
555|18
556|18
557|18
558|18
559|18
560|18
561|18
562|18
563|18
564|18
565|18
566|18
