4657|4657
8233|8233
8395|8395
582|582
1643|1643
8634|8634
5645|5645
9236|9236
1564|1564
4621|4621
7098|7098
7114|7114
5090|5090
6267|6267
3352|3352
8965|8965
4045|4045
4507|4507
5085|5085
4551|4551
8002|8002
9157|9157
8687|8687
6284|6284
9183|9183
6219|6219
196|196
5879|5879
3040|3040
681|681
3313|3313
20|20
5945|5945
535|535
9831|9831
389|389
2043|2043
5405|5405
3907|3907
8316|8316
9312|9312
1921|1921
5310|5310
6331|6331
5564|5564
6741|6741
4877|4877
8993|8993
9533|9533
9013|9013
5855|5855
4146|4146
5104|5104
7058|7058
8802|8802
4535|4535
9683|9683
1766|1766
6500|6500
8377|8377
4687|4687
428|428
7822|7822
637|637
739|739
6797|6797
3570|3570
5939|5939
2495|2495
5858|5858
1614|1614
4202|4202
5579|5579
9268|9268
2299|2299
5107|5107
2325|2325
4398|4398
8171|8171
1508|1508
3525|3525
4405|4405
509|509
2872|2872
8194|8194
1735|1735
769|769
7943|7943
7380|7380
4229|4229
5720|5720
4587|4587
9347|9347
3716|3716
3479|3479
4868|4868
6186|6186
3506|3506
3140|3140
7641|7641
5916|5916
492|492
1213|1213
8789|8789
2531|2531
2476|2476
1344|1344
6144|6144
5782|5782
2643|2643
4189|4189
8441|8441
677|677
4150|4150
2084|2084
7362|7362
483|483
9537|9537
5873|5873
4886|4886
7542|7542
851|851
720|720
3442|3442
2489|2489
6060|6060
1879|1879
656|656
9156|9156
6777|6777
3467|3467
6690|6690
3334|3334
1444|1444
5194|5194
4246|4246
3229|3229
8963|8963
7609|7609
4136|4136
6479|6479
2545|2545
9505|9505
5802|5802
2265|2265
8334|8334
2761|2761
5219|5219
1146|1146
5894|5894
2520|2520
174|174
2382|2382
1311|1311
336|336
9074|9074
2722|2722
5368|5368
3725|3725
670|670
6954|6954
5559|5559
3936|3936
6963|6963
2010|2010
9345|9345
8021|8021
1494|1494
489|489
3630|3630
8368|8368
4297|4297
1881|1881
9238|9238
7550|7550
3550|3550
9742|9742
2181|2181
1112|1112
9849|9849
6944|6944
6321|6321
9621|9621
143|143
5969|5969
493|493
6028|6028
5248|5248
1121|1121
3864|3864
1982|1982
8527|8527
1655|1655
1731|1731
6354|6354
8769|8769
1293|1293
6473|6473
1698|1698
6084|6084
4320|4320
9851|9851
5804|5804
816|816
5322|5322
6941|6941
797|797
9084|9084
7815|7815
3626|3626
4346|4346
4620|4620
6323|6323
9173|9173
9382|9382
9684|9684
9080|9080
2469|2469
7959|7959
8585|8585
821|821
7636|7636
527|527
2694|2694
8499|8499
3494|3494
7308|7308
7216|7216
6338|6338
2053|2053
3319|3319
2593|2593
692|692
3171|3171
6819|6819
6961|6961
8221|8221
9385|9385
1356|1356
9796|9796
5257|5257
1266|1266
9788|9788
5767|5767
698|698
2763|2763
2823|2823
539|539
1565|1565
9705|9705
9501|9501
385|385
4864|4864
845|845
231|231
7049|7049
2453|2453
4799|4799
5660|5660
6911|6911
9805|9805
9200|9200
4328|4328
5864|5864
8135|8135
5487|5487
1974|1974
4094|4094
4321|4321
8433|8433
664|664
3049|3049
4243|4243
3280|3280
1495|1495
2037|2037
7157|7157
4691|4691
2202|2202
3123|3123
9507|9507
7494|7494
7147|7147
6632|6632
215|215
2995|2995
5766|5766
501|501
1143|1143
4775|4775
3405|3405
3292|3292
4830|4830
2451|2451
6236|6236
3803|3803
3721|3721
7812|7812
6970|6970
6234|6234
6994|6994
9166|9166
1068|1068
3291|3291
2738|2738
4025|4025
5390|5390
4148|4148
8701|8701
6426|6426
3095|3095
3015|3015
5610|5610
2943|2943
9972|9972
6837|6837
5215|5215
2285|2285
2060|2060
2804|2804
8366|8366
508|508
3638|3638
7318|7318
7837|7837
2168|2168
35|35
5251|5251
3898|3898
3842|3842
1692|1692
1319|1319
8109|8109
1988|1988
8203|8203
8347|8347
5657|5657
8341|8341
1093|1093
3364|3364
6111|6111
724|724
4652|4652
4462|4462
478|478
7917|7917
4860|4860
6525|6525
7540|7540
9844|9844
4037|4037
5323|5323
6967|6967
6710|6710
8593|8593
2066|2066
9196|9196
813|813
6212|6212
7662|7662
6631|6631
6261|6261
5702|5702
7450|7450
8266|8266
6723|6723
8610|8610
1465|1465
1003|1003
7656|7656
6215|6215
5956|5956
5256|5256
7443|7443
7001|7001
9618|9618
2664|2664
7116|7116
7714|7714
1545|1545
9549|9549
3314|3314
6056|6056
3503|3503
5147|5147
8394|8394
956|956
3129|3129
8755|8755
6299|6299
8298|8298
6851|6851
1448|1448
